x1,x2,y
-0.10789456676958853,1.3405762424958136,1.0
0.5128145618207097,0.4329945316598389,1.0
-0.44736931037076955,-0.2680512096708636,0.0
-1.1283601124999758,-0.42276158128364316,0.0
-0.9203832529446819,-0.07231680381760497,0.0
-0.8693850044520386,-0.86069961887752,0.0
-1.1898626592786472,0.42434508106371127,0.0
-0.9951053168689495,1.2319505503720647,0.0
-1.366720111082726,-1.0528659778077893,0.0
0.523902617748198,-1.972427560720223,1.0
-1.258608594846326,-0.18289652217246832,0.0
-1.2474307620913612,0.7092165932574367,0.0
2.530269084921403,0.3802515663893694,1.0
0.7643895292440813,-0.6795980112953546,0.0
-2.053215806414584,0.4223414406917685,0.0
-0.5973218447748447,-1.2011443492922544,1.0
-0.766054694735782,0.18332468205821462,0.0
-1.069382886775273,0.4171803637611743,0.0
0.2482067293662461,-0.5097927128625588,0.0
1.0442144720383355,2.028990234337061,0.0
1.7957459076734437,1.878348872411074,1.0
1.2745836381384683,-2.5215955002082238,1.0
-0.32372692196790664,0.55626974301926,1.0
-1.1007419820939432,-2.5604297516143286,0.0
1.867520275756581,-0.20572167152672716,1.0
0.8566996977399313,-0.44358418688521395,1.0
1.7091024231467271,-1.1045395160596065,1.0
0.9232814514163201,-1.3081345089927474,1.0
-0.07818714416774197,-0.3545288721030091,1.0
-0.15902752431047806,-2.380763938123808,0.0
0.21726178451322842,-0.4718241674174253,1.0
-1.1293310758797774,0.6876617604053404,1.0
-0.9894492879424683,0.3734361597739779,0.0
-0.980358458750089,-1.4024688627878925,0.0
-1.2853288297891097,-1.308191714615154,0.0
0.6815206771027396,0.39390607557342605,1.0
-2.4726349400207184,-0.486612461597536,0.0
2.027512477119932,-0.4032571038523639,0.0
0.3133806659361569,1.120734838779243,0.0
-0.8318398647044646,0.7216694959200303,0.0
0.8504116645498019,-0.208311803057051,1.0
1.3382818041204743,-0.9861325665504175,1.0
3.8627421878639634,2.6332591353317136,1.0
3.3597325348675415,-1.7950634462096733,1.0
-1.049996324589264,1.8324086110597337,0.0
-1.1157342322226846,1.4337012132131193,0.0
-1.4512594413079423,-0.7628844164635872,0.0
1.9876466987502077,1.7762447906304968,1.0
-2.8118071037996795,-0.34553805148756467,0.0
-0.24152710035941571,0.4559464978500706,1.0
-0.11213297416928425,-0.9071974278788116,1.0
-0.00811815766831625,2.115647338564104,1.0
0.6731149622919457,0.5593131963144458,1.0
-2.2224434857026436,-1.6207337470423404,0.0
-3.198263394150648,-1.2573206891835977,0.0
-0.9865850877151031,-0.28692000017174224,0.0
-0.7032919195935738,-0.6054157973815384,0.0
0.2729906061625348,-0.3211053667726502,1.0
2.1871813975599217,2.031968254396686,1.0
0.952529621622912,-0.7934701915546589,0.0
-0.43793316291108564,-1.2437812638415866,1.0
0.85144036205131,2.4254808486506256,1.0
1.3508149060562555,-0.19464385931107386,1.0
-0.894365875666622,0.9299503177551005,0.0
0.4513944673876453,-0.002475534022965409,1.0
-1.4570900594036427,0.4866811876964725,0.0
1.6998912473108954,-1.6613005248968182,0.0
2.341376260856668,1.4704989233220236,1.0
-1.850168527344012,-3.5875462239471156,1.0
-0.7102336334648424,-1.1305820619922704,0.0
-1.1792131172184188,0.5448188127966272,0.0
-0.5358340907741215,1.1069863727547826,1.0
-1.21414739515473,1.9769890149980527,0.0
1.2296436790616394,-0.9615415551232644,1.0
-1.413635629086208,-0.35996730357206175,0.0
0.5710681973205789,-1.2326739561548532,0.0
-1.2703498629717205,1.2678043992138572,0.0
1.9100285859432384,-2.2011901612056937,1.0
0.9550838772751624,-1.6218421243563732,1.0
-0.9033439498079894,1.7944511285596305,0.0
-1.273959668620149,-0.043784329530910715,0.0
-0.2682252643663885,0.045893100825733946,1.0
0.2502022685945151,-0.10486202319833615,1.0
-0.9001421449524415,1.7803747427888172,1.0
-0.8955262089440742,0.35117341307021976,0.0
-1.1485577664230358,0.8658254600723946,0.0
-1.2037417597331295,-0.28978824993367214,1.0
1.2200699738201646,-0.8271824743359713,1.0
-0.46122012950176094,-3.6974359976891638,0.0
-0.615293009552834,-0.8640081290830173,0.0
-1.1174533578348345,1.2666139424327671,0.0
2.406205156499104,-0.1001711293894727,1.0
-0.780910683743241,1.8508239150610382,0.0
-0.13650854882454633,0.7338999623284566,1.0
1.2356714816573484,1.555250600398339,1.0
1.7359033485741289,-0.8695369519005374,1.0
-0.6358121950079192,1.3532962753060973,0.0
0.21654344712218576,-0.07156025619387396,1.0
-0.6830493560168442,-0.8002210588472312,0.0
-1.5371644824583068,1.1050264748849479,1.0
